1.118.8|Поле|Дата открытия|startDate|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.118.8", "name": "startDate", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Дата открытия", "hideFilterOptions": false, "dataFieldLastPublishedName": "startDate1"}
1.118.9|Поле|Дата закрытия|endDate|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.118.9", "name": "endDate", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Дата закрытия", "hideFilterOptions": false, "dataFieldLastPublishedName": "endDate1"}
1.118.10|Поле|Код ФО|foCode|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.118.10", "name": "foCode", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Код ФО", "hideFilterOptions": false}
1.118.11|Поле|Наименование ФО|foName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.118.11", "name": "foName", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Наименование ФО", "hideFilterOptions": false}
1.118.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.118.1"}
1.119|Вложенный список|Вложенный список "Сведения о счетах, открытых организации в кредитных организациях"|accountInfo|-|-|-|!!ToDo: Добавить описание|{"number": "1.119", "name": "accountInfo", "static": false, "dataType": "LIST", "fetchMode": "NORMAL", "calculated": false, "displayName": "Сведения о счетах, открытых организации в кредитных организациях", "hideFilterOptions": false}
1.119.1|Поле|БИК|bik|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.119.1", "name": "bik", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "БИК", "hideFilterOptions": false}
1.119.2|Поле|Номер корр.счета в банка|bankCorrespondentAccount|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.119.2", "name": "bankCorrespondentAccount", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Номер корр.счета в банка", "hideFilterOptions": false, "dataFieldLastPublishedName": "correspondentAccount"}
1.119.3|Поле|Наименование банка|bankName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.119.3", "name": "bankName", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Наименование банка", "hideFilterOptions": false, "dataFieldLastPublishedName": "bankName"}
1.119.4|Поле|Номер банковского счета|bankNumber|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.119.4", "name": "bankNumber", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Номер банковского счета", "hideFilterOptions": false}
1.119.5|Поле|Дата открытия|startDate|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.119.5", "name": "startDate", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Дата открытия", "hideFilterOptions": false, "dataFieldLastPublishedName": "startDate1"}
1.119.6|Поле|Дата закрытия|endDate|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.119.6", "name": "endDate", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "calculated": false, "displayName": "Дата закрытия", "hideFilterOptions": false, "dataFieldLastPublishedName": "endDate1"}
1.119.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.119.1"}
1.120|Вложенный список|Вложенный список "Сведения о лицевых счетах, открытых организации в территориальном органе Федерального казначейства (ТОФК)"|tofkPersonalAccountInformation|-|-|-|!!ToDo: Добавить описание|{"number": "1.120", "name": "tofkPersonalAccountInformation", "static": false, "dataType": "LIST", "fetchMode": "NORMAL", "displayName": "Сведения о лицевых счетах, открытых организации в территориальном органе Федерального казначейства (ТОФК)", "hideFilterOptions": false}
1.120.1|Поле|Номер лицевого счета|personalAccountNumber|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.120.1", "name": "personalAccountNumber", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Номер лицевого счета", "hideFilterOptions": false}
1.120.2|Поле|Тип лицевого счета|personalAccountType|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.120.2", "name": "personalAccountType", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Тип лицевого счета", "hideFilterOptions": false}
1.120.3|Поле|Наименование лицевого счета|personalAccountName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.120.3", "name": "personalAccountName", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Наименование лицевого счета", "hideFilterOptions": false}
1.120.4|Поле|Код ТОФК обслуживания|tofkCode|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.120.4", "name": "tofkCode", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Код ТОФК обслуживания", "hideFilterOptions": false, "dataFieldLastPublishedName": "tofkCode"}
1.120.5|Поле|Наименование ТОФК обслуживания|tofkName|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.120.5", "name": "tofkName", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Наименование ТОФК обслуживания", "hideFilterOptions": false}
1.120.6|Поле|БИК|bik|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.120.6", "name": "bik", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "БИК", "hideFilterOptions": false}
1.120.7|Поле|Корр.счет|correspondentAccount|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.120.7", "name": "correspondentAccount", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Корр.счет", "hideFilterOptions": false, "dataFieldLastPublishedName": "correspondentAccount"}
1.120.8|Поле|Казначейский счет|bankNumber|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.120.8", "name": "bankNumber", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Казначейский счет", "hideFilterOptions": false}
1.120.9|Поле|Дата открытия|startDate|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.120.9", "name": "startDate", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Дата открытия", "hideFilterOptions": false, "dataFieldLastPublishedName": "startDate1"}
1.120.10|Поле|Дата закрытия|endDate|Текстовый|-|Нет|!!ToDo: Добавить описание|{"number": "1.120.10", "name": "endDate", "static": false, "dataType": "STRING", "fetchMode": "NORMAL", "displayName": "Дата закрытия", "hideFilterOptions": false, "dataFieldLastPublishedName": "endDate1"}
1.120.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.120.1"}
1.1|Поле|-|-|-|-|Нет|!!ToDo: Добавить описание|{"number": "1.1"}
